ID,Type,Module,Topic,Difficulty,DifficultyValue,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,CurriculumMapID,CourseCode,Subtopic,Discrimination,Guessing,Active,ExposureCount,AttemptCount,CorrectCount,AverageTimeSeconds,Explanation,LearningOutcome
1558,Elements,Module 4 - Industrial Plant Design,Industrial Plant Design,Easy,1,The function of a heat exchanger is to:,Increase the water temperature entering the boiler and decrease combustion requirements,Transfer heat from one fluid to another,Increase the total energy of the flow,Exchange heat to increase energy of the flow,B,PRC-PPE-28-Heat-Transfer-Equipment,M312,Heat Transfer Equipment,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Transfer heat from one fluid to another. This item checks the accepted term, value, or principle used in Heat Transfer Equipment.","Explain key concepts, terms, and operating principles under Heat Transfer Equipment."
1561,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,A theoretical body which when heated to incandescence would emit a continuous light-ray spectrum.,Black body radiation,Black body,Blue body,White body,B,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Black body. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1563,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,Heat transfer due to density differential,Convection,Nuclear,Conduction,Radiation,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Convection. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1565,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,The passing of heat energy from molecule to molecule through a substance,Conduction,Radiation,Conservation,Convection,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Conduction. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1566,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,The radiant heat transfer depends on:,Temperature,Heat rays,Heat flow from cold to hot,Humidity,B,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Heat rays. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1568,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,Heat transfer processes which include a change of phase of a fluid are considered _____.,Convection,Thermal radiation,Conduction,Radiation,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Convection. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1569,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,"A body that is hot compared to its surroundings illuminates more energy than it receives , while its surrounding absorbs more than it give. The heat is transferred from one to another by energy wave motion. What is this mode of heat transfer?",Radiation,Conduction,Convection,Condensation,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Radiation. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1570,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,What is the heat transfer due to density differential?,Convection,Conduction,Nuclear,Radiation,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Convection. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1571,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,What do you call the passing of heat energy from molecule to molecule through a substance?,Convection,Conservation,Radiation,Conduction,D,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Conduction. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1572,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,The transmission of heat from one place to another by fluid circulation between the spots of different temperatures is called ______.,Convection,Conservation,Radiation,Conduction,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Convection. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1573,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,Which of the following requires the greatest amount of heat per kilogram for a given increase in temperature?,Ice,Water,Steam,Copper,B,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Water. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1574,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,What do you call the effectiveness of a body as a thermal radiator at a given temperature?,Absorptivity,Conductivity,Emissivity,Reflectivity,C,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Emissivity. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1575,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,The natural direction of the heat flow between two reservoirs is dependent on which of the following?,Their temperature difference,Their internal energy,Their pressures,"Their states, whether solid, liquid and gas",A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Their temperature difference. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1576,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,Why are metals good conductors of heat?,Because they contain free electrons,Because their atoms are relatively far apart,Because their atoms collide infrequently,Because they have reflecting surfaces,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Because they contain free electrons. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1577,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,In natural convection a heated portion of a fluids moves because:,Its molecules motions become aligned,Of molecular collisions within it,Its density is less than that of the surrounding fluid,Of currents in the surrounding fluid,C,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Its density is less than that of the surrounding fluid. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1578,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,"In order to emit electromagnetic radiation, an object must be at a temperature:",Above 0 K,Above 0°C,Above that of its surroundings,High enough for it to glow,B,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Above 0°C. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1579,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,The rate at which an object radiates electromagnetic energy does not depend on its:,Surface area,Mass,Temperature,Ability to absorb radiation,B,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Mass. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1583,Elements,Module 4 - Industrial Plant Design,Industrial Plant Design,Easy,1,"In a cooling tower, the water is cooled mainly by",Condensation,Convection,Evaporation,Conduction,C,PRC-PPE-25-Cooling-Towers-and-other-Water-Cooling-Equipment,M312,Cooling Towers and other Water Cooling Equipment,1.35,0.25,TRUE,0,0,0,0,Cooling towers cool water mainly by evaporation; the evaporating portion removes latent heat from the remaining water.,"Explain key concepts, terms, and operating principles under Cooling Towers and Other Water Cooling Equipment."
1584,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,How do you classify a body that has an emissivity factor of 0.7?,Gray body,Black body,White body,Theoretical body,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Gray body. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1586,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,What refers to the heat transfer wherein the heat is transferred from one point to another by actual movement of substance?,Conduction,Radiation,Convection,Absorption,C,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Convection. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1587,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,The ratio of the radiation of actual body to the radiation of a blackbody is known as _____.,Emittance,Reflectance,Absorptance,Transmittance,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Emittance. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1588,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,Which of the following is the usual geometric view factor for a black body?,Zero,Infinity,One,Indeterminate,C,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is One. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1589,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Medium,3,What happens to the heat transferred radially across insulated pipe per unit area?,The heat will flow at constant rate,Decrease with the increase in thermal conductivity,Decrease from pipe wall to insulated surface,Partially increases from pipe wall to insulated surface,C,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Decrease from pipe wall to insulated surface. This item checks the accepted term, value, or principle used in Heat Transfer.","Explain key concepts, terms, and operating principles under Heat Transfer."
1592,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,"For an opaque material, what is the transmissivity?",0,Indeterminate,1,Infinity,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,"An opaque material does not transmit incident radiation through it, so its transmissivity is zero.",Identify radiation properties of opaque surfaces.
1593,Elements,Module 1 - Power Plant Elements,Power Plant Elements,Easy,1,A real surface has emissivity less than 1. What idealized radiation model is commonly used to represent such a surface?,Gray body,White body,Black body,Theoretical body,A,PRC-PPE-05-Heat-Transfer,M312,Heat Transfer,1.35,0.25,TRUE,0,0,0,0,A gray body is an idealized real surface whose emissivity is less than 1 and is treated as independent of wavelength over the range considered.,"Differentiate blackbody, gray-body, and real-surface radiation behavior."
